address;longitude;latitude;addr_street;addr_number;addr_building;addr_letter;addr_district;comm_type;comm_num;comm_room_num;data_series;data_buildingdate;data_reconstructiondate;data_buildingarea;data_livingarea;data_nonolivingarea;data_stairs;data_storeys;data_residents;data_mansardarea;eng_heatingcentral;eng_heatingauto;eng_heatingfire;eng_hotwater;eng_hotwatergas;eng_hotwaterwood;eng_electro;eng_gascentral;eng_gasnoncentral;eng_refusechute;flat_type;flat_num;flat_room_num;internal_num;lift_exploitfromdate;lift_reconstructiondate;lift_repairdate;outclean_all;param_crdate;param_ukname;param_failure;repair_year;repair_job;rfc_shaftcount;roof_metalarea;seng_liftcount;seng_pzu;special_basementarea;number
г. Кронштадт Юрия Инге ул. 3;29.762281;59.994999;Юрия Инге ул.;3;;А;Кронштадский;;;;Индивидуальный;1934;1994;3029.89990234;2204.5;468.299987793;4;5;92;;1;0.0;0.0;1;0.0;0.0;1;1;0.0;0.0;1 комн., 2 комн., 3 комн., 4 комн.;12, 18, 7, 1;12, 36, 21, 4;2;1995 - 4 шт.;;;1471;19.10.2010;"ООО ""ЖКС Кронштадтского района""";0.0;2011;Благоустройство придомовой территории;;1066.80004883;4;4;;21028
г. Кронштадт Посадская ул. 26;29.76159;59.995534;Посадская ул.;26;;А;Кронштадский;3 комн.;2;6;Индивидуальный;1934;1986;5523.81005859;4133.60986328;946.700012207;7;5;249;;1;0.0;0.0;1;0.0;0.0;1;1;0.0;0.0;2 комн., 3 комн., 4 комн.;47, 24, 2;94, 72, 8;1;;;;3165;14.12.2009;"ООО ""ЖКС Кронштадтского района""";0.0;"1998; 2011; 2011; 2013";"Благоустройство придомовой территории; Ремонт или замена системы канализования и водоотведения; Ремонт конструкций и замена покрытий крыш; Ремонт фасадов без утепления";;1939;;7;947;21029
г. Кронштадт Ленина пр. 39;29.762874;59.993874;Ленина пр.;39;;А;Кронштадский;2 комн.;1;2;Индивидуальный;1900;1984;885.200012207;515;117.199996948;1;6;27;;1;0.0;0.0;1;0.0;0.0;1;1;0.0;0.0;1 комн., 2 комн.;2, 6;2, 12;2;1985г.;;;168;16.03.2010;"ООО ""ЖКС Кронштадтского района""";0.0;2013;Капитальный ремонт лифтов (с заменой крупных узлов);;199;1;1;156;21030
г. Кронштадт Ленина пр. 29;29.764231;59.99503;Ленина пр.;29;;А;Кронштадский;3 комн.;1;3;Индивидуальный;1900;1971;1756.40002441;1055.90002441;423.700012207;3;4;43;;1;0.0;0.0;1;0.0;0.0;1;1;0.0;0.0;1 комн., 2 комн., 3 комн.;2, 6, 6;2, 12, 18;3;;;;347;12.04.2009;"ООО ""ЖКС Кронштадтского района""";0.0;"2004; 2011";"Ремонт конструкций и замена покрытий крыш; Ремонт фасадов без утепления";;944;;3;484;21031
г. Кронштадт Ленина пр. 25/2;29.764527;59.995399;Ленина пр.;25/2;;А;Кронштадский;2 комн., 3 комн., 4 комн.;1, 2, 1;2, 6, 4;Индивидуальный;1900;1971;3640.12011719;2271.80004883;965.900024414;5;4;118;;1;0.0;0.0;1;0.0;0.0;1;1;0.0;0.0;2 комн., 3 комн., 4 комн.;4, 14, 5;8, 42, 20;3;;;;977;16.03.2010;"ООО ""ЖКС Кронштадтского района""";0.0;2012;Ремонт конструкций и замена покрытий крыш;;2400;;3;1880;21032
г. Кронштадт Ленина пр. 35;29.763629;59.994247;Ленина пр.;35;;А;Кронштадский;3 комн.;1;3;Индивидуальный;1900;1979;1450.40002441;913.599975586;331.200012207;2;4;46;;1;0.0;0.0;1;0.0;0.0;1;1;0.0;0.0;1 комн., 2 комн., 3 комн.;2, 10, 2;2, 20, 6;2;;;;871;16.03.2010;"ООО ""ЖКС Кронштадтского района""";0.0;"2000; 2003; 2011; 2011";"Благоустройство придомовой территории; Ремонт или замена системы холодного водоснабжения; Ремонт конструкций и замена покрытий крыш; Ремонт фасадов без утепления";;779;;4;610;21033
г. Кронштадт Гражданская ул. 18;29.762236;59.99849;Гражданская ул.;18;;А;Кронштадский;2 комн., 3 комн., 4 комн., 5 комн.;0, 3, 1, 4;0, 9, 4, 20;Индивидуальный;1958;;2320.39990234;1932;111.199996948;3;4;101;;1;0.0;0.0;1;0.0;0.0;1;1;0.0;0.0;2 комн., 3 комн., 5 комн.;9, 7, 3;18, 21, 15;1;;;;568;16.03.2010;"ООО""ЖКС Кронштадтского района""";0.0;"2006; 2008; 2008; 2008; 2008; 2008; 2008; 2008";"Благоустройство придомовой территории; Ремонт или восстановление внутридомовых инженерных систем; Ремонт или замена системы горячего водоснабжения; Ремонт или замена системы канализования и водоотведения; Ремонт или замена системы отопления; Ремонт или замена системы холодного водоснабжения; Ремонт конструкций и замена покрытий крыш; Ремонт фасадов без утепления";;884.400024414;;3;692.799987793;21034
г. Кронштадт Всеволода Вишневского ул. 13;29.761697;59.998049;Всеволода Вишневского ул.;13;;А;Кронштадский;2 комн., 4 комн., 5 комн.;2, 2, 1;4, 8, 5;Индивидуальный;1958;;3264.39990234;2798.39990234;86.1999969482;3;4;143;;1;0.0;0.0;1;0.0;0.0;1;1;0.0;0.0;1 комн., 2 комн., 3 комн., 4 комн.;1, 24, 9, 5;1, 48, 27, 20;;;;;2200;16.03.2010;"ООО""ЖКС Кронштадтского района""";0.0;"2006; 2008; 2008; 2008; 2008; 2008; 2008";"Благоустройство придомовой территории; Ремонт или замена системы горячего водоснабжения; Ремонт или замена системы канализования и водоотведения; Ремонт или замена системы отопления; Ремонт или замена системы холодного водоснабжения; Ремонт конструкций и замена покрытий крыш; Ремонт фасадов без утепления";;1298;;3;1050.90002441;21035
г. Кронштадт Большевистская ул. 6-8;29.764482;59.997491;Большевистская ул.;6-8;;А;Кронштадский;3 комн.;2;6;Индивидуальный;1917;1964;1980.22998047;1716.5;69.8000030518;4;3;94;;1;0.0;0.0;1;0.0;0.0;1;1;0.0;0.0;1 комн., 2 комн., 3 комн.;4, 15, 11;4, 30, 33;1;;;;303;12.04.2009;"ООО""ЖКС Кронштадтского района""";0.0;"2007; 2012; 2012; 2012; 2012; 2012; 2012";"Благоустройство придомовой территории; Ремонт или замена системы горячего водоснабжения; Ремонт или замена системы канализования и водоотведения; Ремонт или замена системы отопления; Ремонт или замена системы холодного водоснабжения; Ремонт или замена системы электроснабжения; Ремонт конструкций и замена покрытий крыш";;329;;4;;21036
г. Кронштадт Петровская ул. 19;29.771651;59.988541;Петровская ул.;19;;А;Кронштадский;;;;Индивидуальный;1900;1974;956.090026855;699.200012207;101.900001526;2;3;31;;1;0.0;0.0;1;0.0;0.0;1;1;0.0;0.0;1 комн., 2 комн., 3 комн.;3, 5, 2;3, 10, 6;;;;;276;16.03.2010;"ООО ""ЖКС Кронштадтского района""";0.0;"2006; 2011; 2011";"Благоустройство придомовой территории; Благоустройство придомовой территории; Ремонт конструкций и замена покрытий крыш";;634.789978027;;2;;21037
г. Кронштадт Коммунистическая ул. 6/21;29.770993302749797;59.989067883737434;Коммунистическая ул.;6/21;;А;Кронштадский;2 комн.;1;2;;1940;1978;5553.14013672;4537.39990234;201.800003052;6;5;194;;1;0.0;0.0;1;0.0;0.0;1;1;0.0;0.0;1 комн., 2 комн., 3 комн.;1, 66, 12;1, 134, 36;;;;;1818;31.10.2013;"ООО ""ЖКС Кронштадского района""";0.0;"2008; 2012; 2014; 2014";"Ремонт или замена системы горячего водоснабжения; Ремонт или замена системы холодного водоснабжения; Ремонт или замена системы электроснабжения; Ремонт конструкций и замена покрытий крыш";;2092;;;895;21038
г. Кронштадт Красная ул. 13;29.77431;59.989693;Красная ул.;13;;А;Кронштадский;2 комн.;2;4;Индивидуальный;1900;1967;949.700012207;747.299987793;98.9000015259;1;4;41;;1;0.0;0.0;1;0.0;0.0;1;1;0.0;0.0;2 комн.;12;24;1;;;;617;12.04.2009;"ООО""ЖКС Кронштадтского района""";0.0;"2005; 2011; 2012; 2013";"Благоустройство придомовой территории; Ремонт или замена системы отопления; Ремонт конструкций и замена покрытий крыш; Ремонт фасадов без утепления";;416;;1;163;21039
г. Кронштадт Петровская ул. 15;29.77290128384252;59.98834852716528;Петровская ул.;15;;А;Кронштадский;3 комн.;1;3;Индивидуальный;1900;1974;963.66998291;872.400024414;;1;3;48;;1;0.0;0.0;1;0.0;0.0;1;1;0.0;0.0;2 комн., 3 комн.;2, 9;4, 27;;;;;1262;16.03.2010;"ООО ""ЖКС Кронштадтского района""";0.0;"2006; 2007; 2013; 2013; 2013; 2013";"Благоустройство придомовой территории; Ремонт или замена системы горячего водоснабжения; Ремонт или замена системы канализования и водоотведения; Ремонт или замена системы отопления; Ремонт или замена системы холодного водоснабжения; Ремонт или замена системы электроснабжения";;619.690002441;;1;449.700012207;21040
г. Кронштадт Ленина пр. 22;29.764042;59.993829;Ленина пр.;22;;А;Кронштадский;4 комн., 5 комн.;1, 1;4, 5;Индивидуальный;1900;1962;1308.09997559;738.900024414;416.299987793;3;3;48;;1;0.0;0.0;1;0.0;0.0;1;1;0.0;0.0;2 комн., 3 комн., 4 комн.;3, 2, 2;6, 6, 8;1;;;;513;16.03.2010;"ООО ""ЖКС Кронштадтского района""";0.0;"2002; 2008; 2011";"Благоустройство придомовой территории; Ремонт конструкций и замена покрытий крыш; Ремонт фасадов без утепления";;838;;3;;21041
г. Кронштадт Карла Маркса ул. 25;29.763728;59.992177;Карла Маркса ул.;25;;А;Кронштадский;3 комн., 4 комн.;1, 0;3, 0;Индивидуальный;1917;1966;1327.5;1125.59997559;82;2;3;45;;1;0.0;0.0;1;0.0;0.0;1;1;0.0;0.0;1 комн., 2 комн., 3 комн., 4 комн.;3, 9, 2, 2;3, 18, 6, 8;;;;;753;12.04.2009;"ООО ""ЖКС кронштадтского района""";0.0;"2001; 2007; 2008; 2008; 2008; 2008; 2008";"Ремонт или замена системы горячего водоснабжения; Ремонт или замена системы канализования и водоотведения; Ремонт или замена системы отопления; Ремонт или замена системы холодного водоснабжения; Ремонт или замена системы электроснабжения; Ремонт или замена системы электроснабжения; Ремонт конструкций и замена покрытий крыш";;660;;2;;21042
г. Кронштадт Ленина пр. 43;29.762551;59.992951;Ленина пр.;43;;А;Кронштадский;2 комн., 3 комн.;2, 1;4, 3;Индивидуальный;1900;1979;1579.4699707;965.099975586;468.600006104;1;3;47;;1;0.0;0.0;1;0.0;0.0;1;1;0.0;0.0;1 комн., 2 комн., 3 комн.;4, 1, 6;4, 2, 18;3;;;;662;16.03.2010;"ООО ""ЖКС Кронштадтского района""";0.0;2004;Ремонт фасадов без утепления;;899;;1;704;21043
